@RELATION "composer dataset"

@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE flatness-mean REAL
@ATTRIBUTE flatness-variance REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE composer {bach, beethoven, chopin, haydn, liszt, mendelssohn, mozart, vivaldi}

@DATA
-57.289089,-49.271301,-51.280739,-48.899902,-46.361,-46.686302,-46.588932,-53.120499,-48.967766,-48.237019,-50.051773,-49.138672,-52.351704,0.23340372011163554,0.0010415410559374515,5126.8292682926831,3048565.9046485936,6970.661768636729,1780287.3774591277,38.61433760434219,1993.2464850311119,51.746111919283372,78635.469093484557,0.064740082389663181,0.00051725108158313742,bach
-63.052822,-49.514229,-47.484077,-49.568935,-54.520485,-50.075039,-51.035934,-59.962105,-52.514137,-55.260757,-57.748638,-58.868919,-52.680061,0.27076924538316999,0.00153787148400142,3407.3170731707319,2085085.8332625134,6123.1952931237602,1110769.346657004,116.92350936102119,17211.439376823902,613.67788948844566,20242946.576992784,0.045364976529229578,0.00017518078646655373,bach
-53.349094,-48.840904,-50.63047,-50.351555,-52.010654,-45.388206,-45.265327,-43.402813,-48.697308,-46.635231,-45.031853,-48.130615,-48.440899,0.20673353192398264,0.00084602302792606077,5221.254355400697,2947300.865616919,6467.0517116875972,1142128.7389317206,63.545328297727664,4197.9993776851961,60.14031255961671,81783.094983554925,0.079306478053619817,0.00030473799571792203,bach
-51.54623,-43.071072,-43.300911,-43.574558,-44.572788,-43.905437,-44.82935,-44.170246,-45.657104,-46.422913,-45.407169,-44.823063,-42.928036,0.26249551708459207,0.0016615362549068896,2673.1707317073169,3701196.5666694995,6397.9833442785457,640667.41587394103,131.16182059942636,32862.37035997241,2122.7119962983297,114348093.71730122,0.046842863796941539,0.00023488308092623343,bach
-58.408981,-51.886753,-45.893536,-46.592449,-46.764748,-45.544773,-48.451225,-44.882706,-45.122551,-51.326801,-50.633953,-48.942886,-45.878227,0.27085138938706649,0.0015302540725414711,3210.9756097560976,1792205.3199626075,6198.6610143811395,1441982.6017077875,49.245352607893935,2947.8776700076614,44.654452882922158,25909.605312239924,0.048326800232288039,0.0002546791468019616,bach
-65.165092,-51.303291,-49.776485,-52.047569,-49.823654,-49.791409,-50.375099,-50.119808,-49.085148,-48.672344,-50.755764,-48.609989,-49.702801,0.27776819619267568,0.002081072912231132,5078.3972125435539,2637808.5808981536,6571.065443203609,1330670.0222312796,172.8434713330326,53702.14836883267,21.125882173385001,7988.2988099034728,0.055653854529616728,0.00014898464757069196,bach
-55.091702,-48.451538,-47.323555,-48.542076,-48.202358,-47.174507,-47.70787,-52.674702,-51.138058,-49.999996,-52.226665,-54.433315,-54.052975,0.24993852867182031,0.00090787538076144336,3035.3658536585367,722695.24942636187,6934.7495449891721,1805197.6835524451,34.790960824863419,1195.2940015749298,59.709123564899393,59508.408769227717,0.050696183580139373,0.00016882339308324233,bach
-54.497238,-41.779255,-43.702019,-43.890587,-44.289364,-44.991112,-40.6875,-42.22868,-40.158817,-42.817497,-46.471111,-44.092693,-43.739792,0.2609607118751206,0.0010871854090371167,3605.226480836237,2774920.4190897061,6921.510454095891,1110514.3797316172,46.772524920420921,3251.6791508274282,172.4671628391028,523999.46621502447,0.054696195678474641,0.00019487328376112102,bach
-48.74884,-53.572048,-46.108162,-47.426815,-48.216694,-49.103897,-52.790649,-52.561344,-48.903374,-48.535294,-55.401184,-47.273674,-46.868507,0.31559107612718967,0.0021728664332140097,4404.7038327526134,1591711.3234347873,6592.3643728412035,1140267.003556611,491.51120252605563,210474.40497727323,840.68944651969616,10264024.449229835,0.041561184306039486,8.8641448436851597e-05,bach
-52.389378,-40.609619,-39.796833,-39.752335,-41.345333,-40.624554,-39.001129,-39.879097,-39.786797,-39.013882,-40.972027,-42.381695,-41.423855,0.30738887898667211,0.0027682673986719124,3326.306620209059,2379630.2613847442,7104.418593610113,1594553.00432432,200.75609162183312,89477.395769344992,1629.8582978886018,76753493.832948521,0.042761566008517229,0.00038874458105078101,bach
