@RELATION "composer dataset"

@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE flatness-mean REAL
@ATTRIBUTE flatness-variance REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE composer {bach, beethoven, chopin, haydn, liszt, mendelssohn, mozart, vivaldi}

@DATA
-51.927555,-45.725243,-44.600712,-41.930992,-39.198677,-39.781746,-39.841049,-38.040329,-38.374802,-38.57235,-37.945297,-40.067509,-37.209347,0.34466852050994284,0.003944297543825582,3760.2787456445994,2416854.2777015725,7211.2486307141953,1674145.7464538766,104.7273319646272,33225.312661209355,81.543526044701196,273439.88464453939,0.036102188588850177,0.00018709829595919331,bach
-59.308083,-35.833294,-37.51017,-37.247856,-38.030876,-36.215359,-40.526405,-38.615715,-31.523869,-33.597485,-41.217159,-45.522942,-36.931778,0.22688468162906386,0.00080244028642434677,4404.7038327526134,2175927.3513093377,7008.8350171758557,973754.34747079888,115.51710226796091,14548.891871000209,625.30726979130918,10428228.467819497,0.065283373257839727,0.00020986410703729207,bach
-70.025009,-65.513527,-68.60041,-64.455696,-67.253006,-65.331146,-64.171005,-65.255295,-63.949883,-68.859581,-64.581505,-66.335899,-65.480362,0.34469946590657846,0.0034803553825374775,3768.1184668989549,1232441.7560004487,7067.2782579304585,1668755.8459696553,667.23351710367888,649220.25769784721,246.43084285242432,1971699.469391128,0.037124119846109173,0.0001306575944798705,bach
-47.11541,-42.574383,-42.08881,-42.155727,-40.344276,-41.238998,-42.892597,-38.68655,-36.982059,-36.287949,-36.601448,-36.81617,-36.46476,0.34853001514632159,0.002707214251275267,3035.0174216027876,516273.78018430597,6734.4396611596558,2016456.9235882591,574.24472749542463,385569.74730275833,13244.541591597512,6176491161.004653,0.027688174482191252,5.7074878292344122e-05,bach
-74.427101,-58.869511,-58.766903,-61.071671,-66.625046,-65.945938,-64.748787,-61.407078,-65.252914,-61.287006,-57.285198,-56.776348,-57.198952,0.31726352854311307,0.0027177674901334194,6006.2717770034842,1783183.6613289125,7231.8144972650198,1671905.2486028881,33.636205931850704,1381.3097797445637,2.3245426103625961,144.38905861718851,0.051554031165311653,8.2113657261762504e-05,bach
-66.768173,-58.555893,-60.077583,-60.2551,-55.469368,-54.892513,-56.25074,-55.369991,-60.288467,-56.444054,-61.555153,-60.183064,-55.160942,0.30505515561748098,0.0028185217257045724,5232.2299651567946,2481583.1805655211,7357.954763284728,1513985.9472596329,110.35528292782399,30122.666336870145,31.114897164888202,52317.564331770242,0.051335126911536973,0.00014226033103771106,bach
-47.257534,-39.466873,-39.095039,-46.052719,-33.424973,-34.967506,-32.120457,-38.61763,-34.87603,-38.962215,-44.644375,-38.632023,-37.626884,0.24820368407864557,0.0019282016158234457,5305.9233449477351,9533344.7049254477,6316.1521413864393,1155046.7577549759,315.29072496967632,318020.03688686085,1456.9735817904179,109876801.29569077,0.078112523591753774,0.00068250611763325897,bach
-72.788177,-59.601788,-57.210121,-56.352341,-56.525658,-56.072506,-55.467735,-53.930336,-51.277504,-47.228439,-50.432228,-48.204838,-49.873528,0.28644985757246066,0.0019317270545783694,4506.2717770034842,1994072.1630710564,6683.9451352782917,1118802.0679933594,89.063482164736641,6774.0861411464211,16.971046767415999,10497.129135053881,0.048722642639372822,0.00012324177166089166,bach
-63.135017,-52.088497,-49.896767,-55.479954,-54.119247,-53.736763,-53.153538,-54.239071,-49.228432,-52.035191,-47.63554,-50.685806,-51.637737,0.29795129182977453,0.0022580232985914645,3903.6585365853657,2012835.0471658194,6492.1829257895679,1599036.9013987007,461.50430850672529,188811.37509751503,11473.32668059398,2676745575.7342191,0.042304853852109948,0.00017966523324618882,bach
-57.041119,-52.253361,-54.414551,-52.671047,-56.600769,-56.775326,-57.94006,-55.45573,-57.247925,-60.042316,-59.221237,-62.045734,-59.361343,0.33670580301735231,0.0030096978103149657,5151.2195121951218,2255843.4605252082,7233.2716388178114,1264705.0569339686,20.98366882211009,723.01755520161998,3.6071773321441296,757.82497474091417,0.0466054339672861,9.8850645524135167e-05,bach
-65.558647,-53.397446,-51.232361,-55.961975,-55.454292,-48.950081,-49.594727,-48.470745,-50.991348,-54.085266,-54.332729,-54.982937,-53.292892,0.2213296929083727,0.0010641035652141026,5055.5749128919861,2987860.9064089456,6814.1207175673881,815532.92661652633,53.116934987956867,2673.086009954186,30.485062866921641,49739.720273101237,0.076796451558265588,0.0003518705395047563,bach
-53.505962,-46.526505,-43.53693,-46.296333,-42.954056,-47.168179,-48.672489,-49.581516,-55.040565,-49.859909,-49.40826,-50.481846,-60.042057,0.28602079486390025,0.0016125948926345621,3330.3135888501743,779603.73441464501,6909.6810968615409,2502537.6879347628,64.591198980877479,5689.7204513939369,13.451745460461023,4092.8388837132434,0.039296527172861015,0.00013582886828863647,bach
-64.092453,-61.955345,-64.530998,-64.963509,-61.918007,-63.326164,-64.650406,-66.465752,-63.471153,-59.129856,-60.451542,-60.807755,-66.973701,0.34730847364495626,0.0032780852627077501,3201.3937282229967,1331444.0505529952,6684.5890735208277,1567416.4331347309,192.32638232005553,24134.916239986291,62.285139063488622,64645.4091884433,0.03962620680894309,0.00017840921955921457,bach
-43.34753,-37.819492,-37.13179,-36.018639,-36.907185,-36.714718,-37.078545,-39.615128,-43.392185,-42.68927,-41.812771,-43.97237,-44.613422,0.27350005602656619,0.0018159410659173664,3628.745644599303,1496952.4335611383,7443.3755906445085,1406507.2867422162,155.43696557833988,19712.090616914931,436.40155788490785,7075726.4104285557,0.049887863554974834,0.0003457038981660076,bach
-58.756104,-44.680992,-46.685463,-48.678871,-45.588692,-47.187786,-44.411987,-43.590176,-45.854126,-45.16396,-47.868828,-38.936836,-42.372837,0.25265174114191852,0.0010088746047452338,4814.1114982578401,1742022.1199722125,6713.1439359740971,927025.53820457356,52.532239274926951,4403.9233186663469,147.17581115463224,2460721.8557854304,0.055730225271002708,0.00015099257907115577,bach
-66.99971,-56.95829,-63.015739,-62.745724,-65.39856,-64.933228,-64.766342,-64.157616,-62.552979,-64.426498,-62.97644,-66.273979,-63.356014,0.37415148179359414,0.0053467930629939771,3308.1881533101046,2857328.424528657,7849.3292587463402,1406743.1705936391,129.35708391080288,14213.91859177836,19.412179505846829,3680.0625064841906,0.036783854166666664,0.00031894886166007282,bach
-54.263409,-49.34544,-51.811161,-54.283348,-59.521954,-59.977097,-56.045677,-57.25732,-58.917465,-59.467838,-56.828449,-56.785133,-55.919197,0.36209461596000114,0.003739432002016999,2541.2891986062718,1257781.2647962663,7557.9084277948668,1316207.7394454246,487.08100816606321,468496.63204457896,1639.9013524463392,158648927.29680163,0.029005758807588076,0.00014066177819511104,bach
-69.812798,-66.078209,-73.23275,-69.556091,-73.087921,-69.586929,-69.763908,-68.233543,-67.43808,-72.989136,-71.574524,-66.41851,-66.728889,0.36251721833733408,0.0035722840885169197,3142.6829268292681,1827855.8681057042,7590.0937686200941,1535735.2634211357,623.71763613350481,529043.97681451903,15117.702991475746,35323749040.405678,0.030671548344947737,9.9938912941048948e-05,bach
-63.499836,-54.281368,-56.664333,-54.902634,-57.763985,-60.743038,-54.635139,-53.145325,-57.598721,-52.770306,-50.86335,-50.521687,-51.254356,0.25257550892421915,0.001540121605097952,4346.8641114982574,741784.59129041003,6912.5638973577234,871469.90693317342,34.136035240462618,45271.064264447115,7.9657620102854896,1764.7840141239703,0.054850827526132406,0.00027191412772088118,bach
-55.646355,-51.787197,-54.02227,-56.074039,-54.385494,-56.975594,-53.215229,-59.892677,-50.769463,-53.423454,-50.86805,-52.555138,-54.404648,0.31190365915191393,0.0023413826733926888,4415.5052264808364,2726336.2430040799,7127.9242736840033,1159106.6673199942,34.132210795149248,1110.402790356889,2.1628114312612081,415.61692589329823,0.04645458284939992,0.00010843061949848321,bach
-59.019409,-45.626038,-49.066734,-51.359573,-44.183262,-46.604534,-46.370094,-44.379272,-52.563271,-43.552635,-44.60675,-43.461613,-47.264164,0.31502880244304909,0.002950630554288609,3208.8850174216027,2305330.4641309311,7030.5546056472003,1422174.1169830856,137.36884018805338,35040.396306783448,202.32340818973455,714861.62262917217,0.044893141453735963,0.00082335129250881648,bach
-36.663094,-32.688663,-39.866573,-37.647209,-32.796513,-32.522263,-33.127743,-38.61425,-41.873825,-39.292263,-36.248905,-36.753334,-35.606071,0.32715580668668159,0.0039462645172823616,4167.9442508710799,1208850.4777282558,6433.5575136900225,1275548.6590069558,511.11729602078987,389278.87243360968,1551.2604763774966,51537556.946711771,0.038197847101238872,0.00015618330547239158,bach
-63.746372,-43.523376,-43.291325,-46.795818,-43.552605,-44.603054,-47.720413,-56.816677,-57.409664,-54.652229,-52.485149,-48.833153,-50.908485,0.27121011271317064,0.0012330713690124288,4277.0034843205576,2126892.7630540286,6625.9681402628057,1054099.6442397709,58.335715109093726,3166.8122181180006,30.875635293109685,8663.7328391284209,0.049108277076074333,0.00015401320547439468,bach
-70.127228,-56.313442,-46.14748,-39.797615,-38.362648,-41.795677,-41.513447,-41.263229,-41.885361,-52.269146,-46.556438,-48.394512,-51.411034,0.2147801906199267,0.00091169597387097282,4149.4773519163764,2631698.3331107469,6702.9732445315522,928578.37345891155,138.94078641449164,23356.683387064146,607.56444884653047,25401871.221567523,0.076133311556329852,0.00034667371074420945,bach
-67.840607,-67.575668,-69.505707,-68.554352,-71.396683,-73.092651,-74.284348,-68.616867,-68.403961,-73.274094,-70.808662,-69.26619,-68.742264,0.34494931934717965,0.0025208598962426251,2888.1533101045297,649005.9974019489,7244.6940837628244,1765487.1316524786,92.747397640348638,5401.3549022915777,14.68333141860805,22650.695905154018,0.035207289851916374,0.00011574052324449058,bach
-56.145706,-45.354023,-43.33989,-45.172958,-48.504234,-44.630268,-45.470093,-44.793106,-45.083389,-51.001648,-50.177555,-46.172302,-44.046078,0.33359606762496347,0.0036029118013474453,2998.4320557491287,1706156.0781362285,7388.8045145316128,1634518.3010222716,279.58833701436112,101272.22528645642,206.21413676054985,489934.60900561983,0.038499549337011225,0.00040729190741420644,bach
-58.736851,-59.316872,-56.965286,-64.888077,-57.893593,-60.193748,-59.424805,-57.751785,-57.199562,-57.502121,-61.359646,-59.699883,-56.920692,0.27703267498575712,0.0016371539053803999,6271.4285714285716,3370734.196117478,6855.2951694182821,971219.69846310769,69.804113251268518,2339.9367497678404,26.892935848666124,73430.18667575896,0.063489038908246226,0.00016377670134390876,bach
-52.108379,-47.362217,-46.242466,-47.505711,-48.680908,-45.221413,-49.907211,-45.761997,-47.527512,-46.440273,-43.379768,-45.622402,-40.897537,0.3363555418201255,0.0023720106436048547,4020.2090592334494,1467100.3047262882,6335.2556115481639,1371751.646119759,272.34774046040206,45119.442724936838,271.93347772275649,1166344.7869157717,0.034106341342431283,6.7035377222476154e-05,bach
-49.278854,-41.735291,-41.87431,-40.477604,-44.987572,-41.294434,-41.59885,-44.42627,-39.694523,-43.14193,-41.030701,-43.908024,-44.898483,0.34274900035714162,0.003258636521006214,3419.5121951219512,831831.81779551704,6485.4075035009555,1279414.1456537666,177.65986486513671,78285.730644946016,561.48205842137736,18338493.966252267,0.030865499782229966,6.0478598268360273e-05,bach
-71.281952,-66.390862,-67.316399,-63.753708,-71.756554,-66.890358,-69.930115,-61.513027,-69.453583,-60.836349,-65.868782,-64.334946,-65.237679,0.34279859634249699,0.003050613645969339,2960.452961672474,1397329.7599825331,6681.0354853625267,1819409.8339510595,446.49017103042337,338977.07282162004,475.29154208596543,4264075.8279712005,0.033720328832752611,0.00011973227240641753,bach
-56.212849,-49.261192,-49.590557,-49.476128,-51.199608,-46.992149,-48.665054,-47.680599,-48.678116,-47.815769,-47.649788,-46.978004,-47.921085,0.246524146521133,0.0009786868201614638,5248.6062717770037,536600.84497809887,6887.377699346539,1586304.4310316269,30.822372711955509,2305.0119256883149,16.925683747932396,4512.8164153603402,0.055250828735965929,9.9239170499725141e-05,bach
-59.418476,-43.597904,-47.601295,-46.113663,-45.136349,-46.597446,-48.207863,-47.913921,-46.901726,-46.580215,-47.813389,-46.195904,-36.945969,0.19834863781882864,0.0018469181854400684,4684.1463414634145,6516726.013427373,6598.1343715784396,4733106.7825371958,92.654693816220487,10138.278751944534,313.09516840630801,5654590.0915502654,0.089244504331204025,0.00083638101516090115,bach
-49.282036,-49.473862,-44.356644,-49.46743,-46.769051,-46.818748,-47.037415,-46.321163,-45.425003,-44.877041,-42.022232,-44.016296,-41.769005,0.36395382713288521,0.004602516033421147,4093.3797909407667,3399538.0543651064,7330.9997205095515,1026743.4473199054,94.468379761976095,8141.2829552876337,167.36266381380142,279011.30140257621,0.037634140292295781,0.00021226292372502188,bach
-57.294388,-49.269474,-51.277706,-48.901001,-46.35976,-46.688236,-46.589497,-53.120346,-48.971012,-48.2383,-50.054039,-49.142296,-52.34861,0.23340461318039682,0.0010417687739115767,5126.8292682926831,3048565.9046486015,6970.4934348572697,1778321.500648808,38.228485700141086,1316.8843859922458,51.747303810514644,78638.385400810366,0.064746887703252029,0.00051704110936519755,bach
-63.069798,-49.511539,-47.486008,-49.564907,-54.524357,-50.077229,-51.037762,-59.957893,-52.516521,-55.256958,-57.750462,-58.84013,-52.675537,0.27076698758899359,0.0015372560986219102,3407.3170731707319,2085085.8332624976,6123.194159660974,1110773.6075990538,116.92322699611979,17211.183714010447,613.67479455848206,20241586.107473236,0.045369891477932633,0.00017593070656211801,bach
-53.347713,-48.840855,-50.633625,-50.353855,-52.014439,-45.389194,-45.266872,-43.403194,-48.696774,-46.636276,-45.033016,-48.128952,-48.442364,0.20673423846862687,0.00084583378006516854,5221.4285714285716,2947598.3076157281,6467.0574418561564,1142168.3702833813,63.545082644683838,4197.9779420981749,60.139846928760065,81774.931374602616,0.079303075396825393,0.00030541983617095721,bach
-51.545883,-43.071316,-43.300499,-43.576355,-44.572037,-43.90517,-44.829712,-44.171528,-45.657242,-46.423347,-45.410561,-44.820641,-42.928627,0.26249596624816524,0.0016613733594581521,2673.3449477351915,3700657.1040074485,6397.986449486426,640658.95489781769,131.1614433643756,32861.963868327162,2122.6857476516334,114341385.60613184,0.04683152160762679,0.00023442366212161623,bach
-58.409355,-51.887329,-45.8951,-46.594265,-46.762817,-45.543964,-48.450481,-44.882206,-45.121891,-51.318832,-50.637901,-48.940823,-45.878281,0.27085640016933121,0.0015305619419903019,3211.1498257839721,1792419.23539193,6198.6713263215916,1441969.7972433327,49.245502000071028,2947.9512640191929,44.655888379175565,25907.419176520471,0.048334361691831203,0.00025452274104024997,bach
-65.146996,-51.303753,-49.776241,-52.046211,-49.826763,-49.78735,-50.376118,-50.118694,-49.086418,-48.671406,-50.755432,-48.61055,-49.703323,0.2777635395365356,0.0020799472351741071,5078.3972125435539,2637808.5808981345,6571.0645492500544,1330675.8193158156,172.84337840807609,53702.273662803986,21.124804265933502,7986.1404754988307,0.055653854529616728,0.00014883696281398943,bach
-53.488888,-48.047604,-52.532955,-50.160801,-46.634537,-48.281635,-49.321831,-48.344662,-48.14563,-48.674675,-48.083225,-43.806927,-51.287544,0.26832567396502693,0.0010342036262725406,3238.3275261324043,1137816.7150262953,6673.7008748986764,1603712.9725997411,134.087001356006,23640.524277770484,360.77631343121993,4872202.9883314315,0.04404814834978707,0.00012369165384955972,bach
-54.492294,-41.783237,-43.703835,-43.890438,-44.29023,-44.991215,-40.689339,-42.228775,-40.159275,-42.818211,-46.473137,-44.090046,-43.740288,0.26096007659990939,0.0010871463969486209,3605.226480836237,2774920.4190897029,6921.5086124079016,1110524.8993944118,46.842738464711204,3266.9352180477258,172.46650754924278,523874.94957000995,0.054698086043360433,0.00019492530618836953,bach
-56.005356,-45.188152,-44.286381,-46.88517,-47.852131,-46.080349,-46.676762,-44.46302,-47.330227,-46.789345,-46.732441,-45.690205,-48.340675,0.2286525281118045,0.00068450683268514716,4581.3588850174219,1875932.9966370671,6584.9872123431751,1289866.9619498432,71.573779751891735,3265.8676672262277,92.453286304788108,423387.61514734162,0.062171832655826556,0.00015414165033212195,bach
-52.388245,-40.608418,-39.797142,-39.753716,-41.345871,-40.625572,-39.001064,-39.87899,-39.785786,-39.014084,-40.973686,-42.380268,-41.423882,0.30738848596061336,0.0027682235501949493,3326.306620209059,2379630.2613847237,7104.4110445324595,1594556.4472250803,200.73705292431089,89478.981951123933,1629.8782099641212,76757403.315922737,0.042758919497677121,0.00038910567428321471,bach
-46.708923,-42.030888,-41.161972,-38.756863,-40.473797,-40.403145,-40.327843,-38.891953,-43.221024,-42.987549,-41.895466,-39.054703,-38.966087,0.2314834445138057,0.00094517719317628319,3446.8641114982579,2332620.8282242082,6006.1793385386418,1182363.9391635845,116.85019752086708,7164.2994193253962,583.31522501266011,2894419.3576755282,0.059506796239837401,0.00019496125882168742,bach
-62.573158,-52.015312,-47.396469,-47.101997,-46.837055,-51.407845,-51.54229,-53.404922,-52.014465,-51.494442,-47.972202,-47.433281,-48.589008,0.25274365048306052,0.0012804434572763691,3893.5540069686413,1319096.0798358719,6805.6476166090488,1272861.0637046883,52.669177890239276,3307.7222950070463,57.249983025633711,202141.80969287173,0.049746842334494772,0.00018084808408765595,bach
-58.679317,-57.174564,-55.864323,-53.539139,-53.346027,-52.60104,-54.34462,-50.314926,-49.707481,-53.971802,-49.42305,-48.504074,-49.407574,0.24442892563444582,0.00099587780731006086,4137.8048780487807,2567011.55774626,6636.4993444214579,741219.22432916495,41.411571094060285,2627.3621515295818,72.56373411407894,364853.78051128594,0.058478815814943866,0.00025707346090564413,bach
-62.635216,-49.404659,-50.915386,-52.770206,-53.326187,-49.408672,-48.856709,-50.730827,-51.918941,-48.763443,-50.797306,-48.702366,-53.473934,0.36743889475025687,0.0032013976587410009,2878.3972125435539,1244951.438041009,6661.5125420039076,1429672.851577708,370.24470275970469,108041.39162584196,1674.5994151856439,110849959.13609222,0.02553618309620596,8.0752406035806908e-05,bach
-67.877411,-63.168411,-62.965385,-58.217648,-62.41465,-59.498703,-62.305336,-57.807957,-60.146076,-58.722534,-62.112492,-58.378681,-59.406918,0.38926559520515414,0.0054070023379611896,3910.801393728223,1142548.835119985,7870.0857967623342,8905097.2591656558,61.414757720453999,13449.506092609319,1286.5535059457618,32604541.560155828,0.027318797183507548,0.00017642063401859513,bach
-57.657341,-50.287502,-48.441521,-48.7061,-52.553856,-53.740547,-51.069077,-51.561337,-53.497738,-54.397923,-51.242317,-50.83189,-49.302574,0.26489485154722348,0.0011857851771633443,3681.8815331010451,1564532.3483349469,6877.0691830069809,2149034.9172838666,42.563901993732699,2507.2970299333106,23.357655843413962,15839.563527547749,0.047605815064847075,0.00016886143291441004,bach
-62.183697,-48.191338,-49.148174,-55.779198,-49.948017,-46.838646,-46.196739,-48.985054,-50.419685,-50.784939,-48.189388,-49.170242,-54.31868,0.24262338252525389,0.0008022039969435643,4979.7909407665502,2963546.2977576414,7021.9836962644877,1043017.4587523453,11.565579054778368,145.50985109635573,4.714690420857421,481.5574177237927,0.058898098746612469,0.00013307287089960135,bach
-52.828648,-48.637913,-49.744793,-53.420269,-53.692402,-49.725319,-47.953903,-52.307049,-50.186749,-51.692059,-52.38554,-50.111797,-50.318272,0.35146943178926382,0.0042302454180182351,3632.5783972125437,4274173.8396727042,6884.7998661243591,1325387.904073278,105.09845961594,26705.178814961157,3623.2556849577691,184364883.89869502,0.039143029544134726,0.00031747254411151204,bach
-54.878067,-43.848679,-43.513985,-46.021702,-46.041622,-44.729191,-48.443466,-47.460823,-44.157001,-41.745243,-37.919476,-43.664864,-39.743767,0.20489276119479366,0.00070895524719365123,5587.2822299651571,3237773.7983950176,6356.5688063517773,931636.25513856893,90.036358763531936,6235.6374709625552,260.58095601505289,1862968.7449541311,0.080560168045876887,0.00023764088763936022,bach
-53.870098,-49.13755,-51.048286,-51.544857,-51.104862,-50.354065,-50.006565,-51.317802,-51.595272,-51.370499,-50.030594,-50.755512,-51.789345,0.22927021508386694,0.00069695690700168078,5534.320557491289,1000416.1759885547,6640.5083003086584,1077855.0538797758,18.909272274166128,315.88659851427559,2.022939430791495,81.474410830604469,0.063793387654858688,0.00012450051262734584,bach
-73.621613,-73.23439,-77.040482,-75.178635,-72.71389,-70.688606,-70.161537,-70.66552,-73.955963,-80.620621,-76.938583,-75.513359,-73.914665,0.37102586424978401,0.0036799333426981292,3281.1846689895469,1151457.8300088921,7825.281129205684,1210478.6577659852,136.62754572053959,62129.416502876265,12.536070798286204,4104.5710944863386,0.029916914682539684,8.7461397773843278e-05,bach
-62.687481,-52.228218,-43.241081,-46.926041,-52.014622,-48.623947,-45.033749,-46.977913,-45.957504,-40.7537,-41.107319,-43.874363,-41.238911,0.36094765914903332,0.0038221546575122264,2629.4425087108016,1064594.8111547113,6674.5236549864803,1369717.438356522,217.85499005349072,47465.209308124773,1466.6878691651186,22359306.953213181,0.023799693912117694,8.2647598549330688e-05,bach
-50.819458,-43.117573,-41.947708,-41.653038,-41.350361,-40.136761,-41.798111,-41.08815,-40.435093,-38.388481,-40.296726,-43.551487,-44.631668,0.36815214930718781,0.0033232152855558047,3463.4146341463415,1449253.8455001337,6632.0047499198481,1735676.053601393,262.19054187770229,56188.012379791675,2621.6594927316064,345829002.82855576,0.027483637001548586,6.9107235696526479e-05,bach
-72.308258,-69.390579,-71.418816,-68.212837,-70.663506,-77.064812,-75.708664,-74.93438,-77.617821,-76.811996,-76.855011,-78.583557,-74.692047,0.3582580414360178,0.0039592287550669321,3508.3623693379791,1358222.7537058799,7261.3132323273567,1627615.7014476447,432.32644944296203,371586.3663900955,85.532548054167307,175526.33488882807,0.033666642469996129,0.00014721662889973736,bach
-66.660828,-66.27932,-70.725502,-71.053001,-67.702225,-70.004852,-70.143112,-70.568787,-72.955307,-74.449448,-71.762077,-71.697479,-71.168251,0.40138272220572435,0.0058377444140038318,3573.693379790941,889821.89901539392,7442.2462718223724,1668630.3523896749,41.474549901286991,2960.7331860929075,1.024849640056946,44.096327651521612,0.029834872846496323,4.3218118429823116e-05,bach
