@RELATION "composer dataset"

@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE flatness-mean REAL
@ATTRIBUTE flatness-variance REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE flatness-std REAL
@ATTRIBUTE flatness-hmean REAL
@ATTRIBUTE composer {bach, beethoven, chopin, haydn, liszt, mendelssohn, mozart, vivaldi}

@DATA
-53.472393,-51.268356,-47.853355,-47.436157,-47.82938,-50.41116,-49.162449,-45.291641,-46.734932,-48.372299,-51.542496,-55.056637,-53.808769,0.20057560748374142,0.00090255801386678752,4505.4006968641115,3696791.3899646713,7202.7359234923961,1264288.9184723748,10.407790649412586,95.861170710592972,3.717393317188435,139.5607139970067,0.082329171506000776,0.00056167599716871412,0.030042603313740764,0.19615111050526829,bach
-57.064232,-49.811092,-49.149734,-56.675491,-48.578362,-51.267715,-49.332825,-48.19772,-48.19965,-45.523094,-47.098515,-45.572262,-48.998272,0.27764114272534457,0.0017708606002620399,3200.1742160278745,2279155.0219135839,7025.7786761736897,1467794.3475759483,34.582633142975752,2190.7208972483877,14.985982877941225,3342.6133417516235,0.048893153552071238,0.00079410926128095801,0.042081594554651089,0.27078086781089805,bach
-58.199814,-44.161221,-53.982132,-49.441216,-50.403053,-52.94556,-47.244656,-47.024696,-46.020836,-45.411659,-44.650642,-49.536476,-50.981411,0.27948222397327238,0.0015308452474384145,2684.320557491289,2837733.2491592714,6584.1899738260081,2058974.4926384306,65.443390169487046,2932.5373594214502,1299.2310989736127,39631264.62162403,0.042249277124467674,0.00021077309413614938,0.039126017525917642,0.2741015300252484,bach
-55.190006,-50.550579,-50.34314,-47.709614,-49.868263,-46.673988,-45.50985,-43.564781,-47.63007,-53.452656,-54.789818,-56.577496,-56.471867,0.1864974975983994,0.00055549804974963147,6194.9477351916375,3142805.4850732679,6880.7794027354339,1173535.2177308274,17.252300636232061,332.5775476376063,6.891363213743567,521.9516137483738,0.087246388646922177,0.000327827622920733,0.023569006125622512,0.18361676414371922,bach
-51.86235,-51.260315,-49.27581,-56.548191,-57.961098,-53.864944,-52.861515,-51.535061,-54.496433,-53.877712,-54.016811,-51.634995,-53.648556,0.32190569623745185,0.0018570189140863047,2540.9407665505228,1270527.6863868691,7551.738796563468,1317941.239205912,121.86774914512974,29258.39735340828,107.91955808735609,618088.60719318409,0.031561910206155633,0.00015077487498730492,0.043093142309261978,0.31613578914526125,bach
-51.914814,-53.603817,-52.24852,-55.514523,-56.946716,-48.31456,-46.544777,-47.292564,-47.740376,-50.054688,-49.205544,-47.23785,-51.117348,0.31435433629520909,0.0014469313996140342,3003.4843205574912,451660.3333778485,6818.7174781625044,1887462.9642031759,164.28865792683931,37495.25700538692,261.58052879805325,1830514.8366256594,0.029863984465737514,7.0008083266941354e-05,0.038038551492059133,0.30982511185001838,bach
-57.769596,-62.721794,-55.734211,-63.146053,-64.065102,-57.852474,-57.016907,-55.153782,-58.805439,-60.379158,-61.122623,-56.310928,-56.903206,0.33463107574438339,0.0020940379797878207,3141.98606271777,1829883.5120008742,7586.6856878962208,1537552.3151843008,154.4559749632993,26693.024368798739,956.35940657802837,140204872.12377787,0.031555861038521101,0.00010430886486890562,0.045760659739429249,0.32846601221502203,bach
-56.54266,-47.954613,-47.226498,-52.38372,-53.279549,-52.990723,-54.625252,-48.659447,-48.452419,-46.268539,-42.311604,-48.18325,-46.246811,0.19064525098612362,0.00057334977442051037,5579.7909407665502,3230880.7925311709,6342.3730376122121,939702.6264811852,23.690621710082056,3055.8076150131028,19.233413211233312,6389.6087679695174,0.081430492039295393,0.00023962645030228464,0.023944723310585787,0.18782187095102992,bach
-54.372475,-50.482723,-45.363503,-50.648239,-54.125694,-47.973774,-48.588234,-46.857254,-50.410454,-50.283024,-47.062344,-45.872723,-50.024662,0.24605471765722731,0.00066722701724973013,4223.8675958188151,733829.29257366247,6391.5004839334106,1097716.085879748,20.039198963645813,345.55161330323597,2.9121007443860445,87.410009687574913,0.048483322444831591,0.0001168282394879404,0.025830737837888605,0.24335135532106617,bach
-52.806599,-48.852207,-46.130562,-54.999821,-49.564514,-47.898777,-48.589798,-44.272232,-47.086452,-47.364254,-47.427002,-47.841892,-47.211308,0.22429439791218975,0.00064128437950081716,4816.5505226480836,1743933.3972732457,6690.7446673751756,933641.75911637582,13.358243651575604,273.50228940397454,10.163937069554718,9037.0862335677139,0.058715489498644989,0.00016371810028402217,0.025323593337060545,0.22145957930075655,bach
