@RELATION "composer dataset"

@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE flatness-mean REAL
@ATTRIBUTE flatness-variance REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE flatness-std REAL
@ATTRIBUTE flatness-hmean REAL
@ATTRIBUTE composer {bach, beethoven, chopin, haydn, liszt, mendelssohn, mozart, vivaldi}

@DATA
-58.66827,-61.902248,-55.01545,-60.0504,-57.65591,-55.293198,-55.380714,-53.998066,-57.813652,-57.430481,-57.54763,-55.920391,-55.846981,0.20697940404314522,0.0048352057994138073,2113.0662020905925,1546214.2917844839,7233.7055381452947,23301265.126422212,16.642185726556733,1841.2254515121965,68.547291019248149,301408.56530833151,0.079817632718737902,0.0025049465876950546,0.06953564409289531,0.1794641819126038,beethoven
-46.534782,-44.52002,-44.738117,-42.598118,-43.31694,-44.352871,-44.097244,-44.188114,-43.883141,-45.465725,-44.575302,-46.134628,-45.406868,0.23995997852772372,0.0019480970322892216,2960.452961672474,3231354.1502264384,6679.2463842990828,1971933.6231613173,10.548893108923584,164.19733479575822,8.9211800900707949,2023.8261982139068,0.054065569952574527,0.0004762602170949812,0.044137252205922628,0.23204000298071512,beethoven
-56.913754,-63.630493,-58.638699,-58.07341,-56.841511,-55.818008,-56.822861,-51.282394,-52.559139,-55.833252,-54.500099,-52.250957,-57.775272,0.28066913300113444,0.0041184799499724587,3385.5400696864112,2706141.0846313336,7470.0318335556403,18913816.519903243,64.897854634085064,13390.410849336236,49.875306005395814,115718.81933931007,0.04636233304297329,0.00081192284626239921,0.06417538429937493,0.26146033028787857,beethoven
-58.013508,-61.263664,-56.770317,-57.783394,-60.424149,-53.330647,-55.30455,-54.773495,-57.472214,-56.794296,-61.223763,-55.377377,-61.442173,0.23750314569050981,0.0040681570372877694,2513.240418118467,1766061.6251259614,7340.9183366150064,25811919.290846977,14.13419044260664,434.35100090768992,1.1865972447226423,28.189216955846984,0.065969197638404961,0.001511575136132729,0.063782105933308353,0.21476963018249778,beethoven
-57.949265,-56.722473,-52.42725,-57.34008,-56.838131,-56.070557,-60.093239,-53.416843,-55.694126,-54.341988,-55.66489,-52.560593,-54.371212,0.20451948379840307,0.0025886574445874045,2540.2439024390242,2761890.8812780986,6476.8377223825255,12178412.7591439,2.0652140591623844,12.018854026311345,5.920857926593202,3180.8728702488497,0.079389276035617504,0.0014420703156897631,0.050878850661030116,0.18905121327060578,beethoven
-51.785217,-46.68354,-50.186684,-49.283463,-49.438766,-50.583271,-50.378475,-48.88517,-49.102119,-46.845955,-46.156723,-45.134361,-46.503059,0.25167077562857909,0.0014105318089506025,2303.8327526132402,1104149.0730735974,6649.6781890077555,1269876.7530923872,10.274330298636619,148.15496922911385,20.802340930435193,9004.4965768714355,0.048197877347077041,0.00033961408034507268,0.037557047393939294,0.24589527941690112,beethoven
-56.888081,-60.481159,-55.685982,-60.027237,-61.871235,-59.641357,-57.398262,-53.396099,-59.98074,-59.330463,-59.977356,-58.119328,-58.439365,0.20478130284836715,0.0030013512851656686,2748.6062717770033,2126043.3536889087,7074.8030686860302,9180688.0086860806,3.2323797414359823,22.220003642595263,12.488768856875607,15822.839329462615,0.075492099787069306,0.001639464150002024,0.054784589851213351,0.18588641869041722,beethoven
-58.431091,-59.86121,-57.625488,-60.370506,-65.038315,-57.760353,-58.422054,-55.080105,-58.442814,-61.771099,-59.883297,-58.0462,-58.653191,0.16054836054885291,0.0022728103836913861,1686.759581881533,1445364.7610144697,12804.695762406844,344626297.87016386,0.96594223959578407,2.045339910653833,1.1968153675557893,11.957966370907915,0.11338673236062717,0.0025749852162062848,0.047674001129456148,0.1461825735833186,beethoven
-52.530514,-46.601212,-44.944149,-49.590981,-47.587547,-45.620224,-42.53968,-41.52206,-48.560345,-44.316284,-48.054688,-49.326706,-49.002403,0.25587620425780427,0.0038674471200886816,3221.6027874564461,5378017.6401315425,7428.4322189821369,4512695.4766313853,21.723718164637944,1026.5268276530144,18.47305620244062,11647.148973790223,0.057786186120789777,0.0012340566494828684,0.062188802208184409,0.23692940579970262,beethoven
-57.35762,-62.691441,-57.264908,-62.452091,-66.64991,-61.81588,-59.80735,-55.942848,-61.090134,-61.440086,-61.443352,-58.766068,-60.099319,0.20717916827457061,0.0043476925666194721,3137.8048780487807,2189015.0420667888,6821.9745166526027,14062331.252238553,14.376328795969464,514.21158532835307,22.077815382587815,19324.414731706605,0.075255426103368175,0.0020647721700574376,0.065937034863720337,0.1830578072087965,beethoven
-57.60096,-61.871975,-56.486946,-62.307285,-62.675713,-57.594242,-55.386986,-54.266178,-57.103996,-58.672096,-57.823154,-55.897396,-57.054523,0.29731049683728145,0.0019282938101142565,3762.5435540069689,1423065.6557685463,6847.2460337309149,1662812.5365239833,57.840391123140222,7983.9403495294146,15.065775307729224,7241.6364226166943,0.037773271147890052,0.00018093679900139706,0.043912342343744956,0.29035476488963147,beethoven
-57.838989,-63.338013,-57.548038,-63.841141,-63.114159,-59.591431,-59.606522,-58.969357,-61.830357,-59.697586,-60.243523,-58.834309,-59.523415,0.27167000327629959,0.0029528103458679564,2027.7003484320558,277969.62449466955,6407.8505530451512,1685269.226033261,7.8862280232519595,285.34127041083889,1.3036606511556852,43.724193703664248,0.051124540263259778,0.00076162461996706989,0.054339767628026864,0.2601467797782141,beethoven
-57.580437,-63.409782,-55.820229,-61.125534,-62.073677,-59.199715,-56.759766,-54.388161,-57.321617,-59.019028,-59.623569,-57.359917,-58.748203,0.27670181463023652,0.0025501248572168613,2865.679442508711,1212872.6219815742,6770.3407373254813,2747755.9846881446,12.418862825342496,387.25116306626433,1.4862579299005898,55.857970178541528,0.047034924869337982,0.00047119697700135618,0.050498760947342673,0.26689164281029343,beethoven
-57.552116,-51.777401,-46.620754,-52.357933,-52.382591,-47.410057,-48.067467,-45.731712,-47.025154,-48.757915,-48.660851,-47.49445,-48.713112,0.21696265809961959,0.0029622499986929987,3270.3832752613239,2536631.5604171567,6924.1054479559862,3072724.08310901,10.167249044480593,310.69832406641132,11.71453751825571,15527.035782414176,0.06754198122338366,0.0009665141700919913,0.054426556006172196,0.20105428350492935,beethoven
-54.152855,-56.392941,-55.912518,-61.203342,-54.375114,-53.769737,-54.640629,-47.479576,-49.976131,-54.520203,-54.174339,-54.814011,-53.648457,0.28332211780446565,0.0021829214085716309,3500.0,2212404.181184669,7407.3284819954088,1842598.667276927,27.128907900861748,1102.0616254878116,2.8070479430957707,162.71521170692105,0.04564475053232675,0.00031825942884976244,0.04672174449409644,0.2748971194952079,beethoven
-58.931515,-63.173237,-57.899479,-65.113892,-64.113586,-61.614727,-59.058018,-56.849911,-62.014957,-62.137024,-62.351234,-60.246784,-61.099785,0.23866101268403436,0.0035634728486600622,2831.8815331010451,2471013.1845718152,6697.428021048835,5967846.8713804381,29.996820034566678,2123.1990121038275,352.48954955304981,3820747.0402455237,0.058445167319976774,0.0011308100739791467,0.059694831004535577,0.22004477181132448,beethoven
-59.29818,-64.274033,-58.582115,-64.361641,-65.616707,-59.746948,-58.255497,-56.277065,-61.71373,-61.883827,-60.848923,-59.579689,-59.679665,0.20000295711668989,0.0028259344785299938,2589.8954703832751,908887.44551956234,6757.1244667280653,5538847.506970983,5.4287416600022631,137.22135477943931,1.9178021808792671,149.24957860628766,0.077708741652148666,0.0012736479996429096,0.053159519171358145,0.18542555465085256,beethoven
-57.789974,-57.688656,-53.235676,-56.550655,-57.574848,-53.546139,-53.772068,-51.654606,-54.354572,-54.941891,-54.120029,-55.279373,-53.868599,0.24356601401107791,0.0031675386482366112,4051.3937282229967,2111078.1968944827,7089.1248534967217,2292660.2878775941,24.132275326574813,3022.1517546232408,9.8937345376379096,6451.4245549804573,0.056171058362369339,0.00059276334228461423,0.056280890613392136,0.22982006682767733,beethoven
-59.64447,-59.614487,-53.385376,-57.124565,-58.457191,-54.25877,-53.852352,-50.668377,-55.322269,-55.87899,-53.996315,-52.639206,-54.111214,0.29580084656473743,0.0024119891197003892,3492.6829268292681,2103326.2513809619,7042.6724262304006,1495438.3818381249,47.6150919265448,4621.0929242224774,6.3556268147029442,675.52056897629427,0.041253054829655439,0.00030644561744117764,0.049112005861096625,0.28747958219564979,beethoven
-56.264977,-64.772415,-58.681885,-60.461098,-60.201519,-62.234612,-62.761211,-55.037163,-58.971066,-62.409554,-59.691143,-62.839138,-62.089195,0.25339965400564729,0.0031616524172346813,4212.8919860627175,2832534.1451274911,6873.7732427924166,1992745.6273477098,4.587829462918509,36.918604862811542,0.37372318612674071,0.76367141162690899,0.055706028600464579,0.00064656321132553504,0.056228572961037178,0.23871862749461784,beethoven
-57.311653,-57.805489,-54.19305,-62.9613,-60.153976,-53.11002,-57.135559,-54.761013,-55.606323,-54.723305,-56.173443,-52.704887,-54.971558,0.28119229344471547,0.0031298319166530759,3483.2752613240418,1787786.4852068285,7271.8617404135812,1845167.2552334729,23.908985539918902,2044.435049811359,1.4212712165528243,36.38709393309022,0.045532084785133563,0.00038254246592496157,0.055944900720736615,0.26990733785140081,beethoven
-58.889755,-62.284134,-54.775898,-57.192062,-59.131477,-61.942574,-61.770657,-54.195328,-57.391762,-60.761887,-66.968979,-59.45435,-56.205948,0.23949032914913121,0.0015227340672046184,1885.3658536585365,870447.8626668033,7383.3424031150189,28296750.729807895,4.3651131109308929,25.048852354829481,64.919897221441545,93603.099105361165,0.05854157592915215,0.00055041319712998164,0.039022225297958318,0.23303932534962316,beethoven
-56.972454,-61.406231,-56.96312,-63.072777,-61.941288,-61.560116,-62.580009,-56.624187,-61.916348,-59.011272,-60.063763,-60.224342,-58.253822,0.18721761473426052,0.0047621948173945409,3406.7944250871078,4753133.2782964315,8105.8602838874367,27779601.6504458,2.2694390215444047,20.318891446880155,0.3508735962988257,0.97776049395334375,0.094198772623886956,0.0023778285242764207,0.069008657553922464,0.16252509850036193,beethoven
-56.00901,-54.074608,-49.120632,-53.961819,-58.324364,-50.406643,-51.493374,-50.134697,-56.670174,-53.272701,-53.73101,-51.333473,-57.372494,0.23002618716822731,0.0029489680715283758,3468.9895470383276,2679700.3727130014,6570.6905457559042,13751097.560861466,25.661464320497888,5872.4215029509342,41.397629660781746,264419.22425726359,0.060841393849206352,0.0010886153788948955,0.054304401953509954,0.21317076990511574,beethoven
-53.568851,-48.265865,-49.411743,-51.755066,-51.960026,-51.986416,-51.361595,-60.080315,-57.172276,-53.862267,-54.793877,-54.576763,-68.244858,0.29420965433443785,0.0016170912760646518,2627.5261324041812,1434120.3608153455,6188.2353398422374,1624219.2717513503,116.6536903954203,15034.124303865432,670.39158515688212,7450519.2211671015,0.03604585571525358,0.00015469074431586672,0.040213073447134727,0.28840978409097295,beethoven
-52.621189,-45.40258,-48.848042,-51.4837,-44.484821,-52.670933,-45.132282,-45.036232,-43.789131,-47.039505,-44.255508,-48.53862,-46.434822,0.25946642603816056,0.0012416829652217615,2675.7839721254354,2177052.95681629,6112.9201256563347,1648101.3359304732,25.685242534110678,1586.6939329953223,48.400431440994168,45702.779219810596,0.043903346399535421,0.00020512165876129205,0.035237522120911982,0.25459371926018354,beethoven
-57.332294,-59.260918,-53.70126,-61.539207,-63.461369,-58.926994,-60.279827,-54.283638,-58.181149,-56.44017,-55.503311,-54.209003,-53.811405,0.27093312243505174,0.0019976948771496441,3174.0418118466901,2053899.3431994764,6914.140110820751,6149932.1979480349,27.656073507416217,1868.1363853239232,6.7209065082380803,2248.1869553781598,0.044646259799651568,0.00031960061456006068,0.044695580062794171,0.26301425395805905,beethoven
-45.662865,-43.419937,-40.990536,-43.271301,-45.187744,-47.40551,-46.313278,-45.20322,-47.204006,-47.193909,-45.872967,-46.65107,-47.353951,0.2710655071894143,0.0017943204668215374,3339.547038327526,1273618.9585887969,6703.0644671136997,1968606.3121015225,52.910543272229205,2746.6960718123128,13.525779467736669,2587.4930989905592,0.042188407375145183,0.00018175663350675301,0.042359420048219944,0.26376423426798923,beethoven
-50.509583,-49.787136,-47.145264,-50.891403,-50.164879,-47.159683,-49.040092,-46.840836,-49.739117,-47.171772,-49.900833,-48.106461,-46.950359,0.27748213947811562,0.0031964876189047088,2827.8745644599303,3674275.2734644702,7457.6026739400349,2469321.0368999094,69.426349693243694,9495.1206158881978,59.833413939016864,157909.65584989439,0.048811489789005034,0.00066905449971142272,0.056537488615118987,0.26517355267443277,beethoven
-58.63242,-60.777309,-59.45266,-65.449905,-63.12006,-58.534416,-58.636517,-55.314308,-59.458843,-58.355965,-64.70594,-59.32093,-58.61367,0.24196184465197967,0.0034363917789779251,2425.2613240418118,1107297.4055773446,7003.5195505317215,14728192.434498321,19.114296090909207,1069.4634108968398,167.77422019500636,993230.51077922515,0.055341566250483934,0.0011145249138793834,0.058620745295312693,0.22330685828192265,beethoven
-56.976036,-61.337002,-56.14761,-62.069393,-63.24987,-61.231754,-58.002769,-56.24855,-60.071125,-63.756599,-63.130306,-60.589558,-58.902622,0.25762800635222638,0.0032376067377883505,2374.3902439024391,1184945.1856887965,6613.3153593186671,8039257.5463218438,16.521069032515417,946.22589885993591,11.499701319756152,15606.316185014623,0.055551018679829658,0.0010918845010534103,0.056899971333809564,0.24002077086687329,beethoven
-61.517036,-62.742912,-57.285645,-59.445107,-63.088615,-61.024841,-61.958023,-56.448914,-61.653503,-62.947056,-61.758671,-58.077766,-60.405022,0.16759838525997636,0.0012969748418897734,2687.8048780487807,1083771.1396277931,7077.7368941947652,22310200.166241504,1.01703504929438,1.381527457098646,0.46149571715998444,1.4216901406436384,0.099166273470770422,0.0013804360859154714,0.036013536925575268,0.15895079907846937,beethoven
-57.479492,-61.487453,-55.188217,-62.698879,-62.738071,-58.932716,-57.086727,-54.232998,-57.007359,-58.249092,-55.652206,-57.400959,-54.597927,0.26614862744470369,0.0027626123846733156,3128.745644599303,4623886.2314705653,6795.5958775111603,2359317.0476714298,44.745727615050924,2740.8929563936485,19.259005590024646,11371.837199057911,0.051799778600464579,0.00077047146062269613,0.052560559211953933,0.25485700016100615,beethoven
-57.760395,-59.361107,-54.942436,-61.179672,-62.978374,-57.717537,-55.911179,-54.276451,-57.238361,-57.73489,-59.316269,-56.2201,-57.132103,0.2087803117936658,0.0031579868360170995,2387.2822299651566,2618122.2304507415,6748.941629832907,20872362.223273966,4.2808473260681668,41.147096801521002,8.3074410313837941,2329.9770801680324,0.074085290239063101,0.0016795887424770647,0.056195968147342207,0.19051680976501226,beethoven
-56.297894,-58.918198,-48.992512,-53.858589,-64.057686,-51.485508,-52.581169,-50.582623,-54.056168,-52.077419,-54.355595,-53.446438,-50.94973,0.30155757640712355,0.0014822702739786236,2196.6898954703834,1368011.691291682,7844.1450816297365,1136303.0656527984,11.554497209114018,251.14457277706191,3.3469239111024889,590.20055625407326,0.03676003556910569,0.00019016164831154621,0.038500263297523353,0.29641707387184468,beethoven
-59.401394,-54.74078,-50.838173,-57.628887,-57.891609,-54.204552,-55.650673,-52.488823,-55.343422,-53.990768,-54.714779,-55.455044,-56.468132,0.26898928005370898,0.0025719605675484473,2981.8815331010451,1821048.0277774795,6842.6793396728608,2328397.247806319,17.029457528601309,725.21246610978858,1.3194060352865633,44.148233719540315,0.047356664972899726,0.00053846291740184305,0.050714500564911877,0.25736008015325351,beethoven
-57.108051,-58.561119,-55.690571,-61.527866,-63.609802,-58.901901,-56.722313,-54.35215,-60.083881,-58.077576,-58.357319,-58.805965,-58.572815,0.22901336264054165,0.0040614838651569169,2540.5923344947737,2983709.4052374563,6648.8284148874554,8910428.1737906802,18.807422369461833,1154.7145465509759,28.483210472820517,14847.455738938168,0.061640640122919088,0.0012751474041554386,0.063729772203868079,0.20702664180521893,beethoven
-56.034115,-53.540665,-54.657555,-52.34285,-54.026608,-52.679836,-57.550789,-54.857174,-55.192158,-56.444736,-55.000488,-56.348515,-58.003544,0.20659842548377746,0.0020154735993736677,4164.8083623693383,5154371.3047384266,6840.1468457182482,3387492.2751877159,18.110101796054952,1604.4913561228595,9.6019187085648188,10113.435100322604,0.073554475779132794,0.0006481115490638463,0.044894026321701953,0.19728760200103607,beethoven
-55.744225,-59.635403,-54.200481,-57.643791,-60.428734,-55.463364,-55.94725,-54.920712,-58.668316,-56.180294,-59.705887,-55.109478,-56.9305,0.25789273809172875,0.001707098928576858,2941.4634146341464,1104639.6702643046,6999.6518249393575,1440036.1699490841,9.7180709170189843,236.60657505877671,0.63738990392897221,5.9153801184955501,0.049230394647696477,0.00033751863690697391,0.041317053725754185,0.25129221706574911,beethoven
-55.18021,-59.699078,-54.528019,-56.019287,-63.101234,-54.659847,-54.498055,-50.672794,-56.538162,-53.006901,-56.163494,-56.916733,-58.182011,0.27281541159240214,0.0027682223068402874,2784.6689895470381,2923475.7615121771,6793.7744852347378,2925355.7958479803,56.416348039388566,7392.8873760846554,36.454381714320448,64276.847425809821,0.050339660762679053,0.00079678209637148599,0.052613898418956632,0.26016477314486852,beethoven
-58.768703,-59.190388,-59.046341,-62.37994,-62.55267,-58.850506,-58.607437,-58.804832,-59.448082,-61.439548,-62.228756,-57.042561,-58.075851,0.22786752536367919,0.0028200236364712139,3500.8710801393727,3403509.6941810013,7240.3312894708188,1663480.748801541,6.6038289176104747,228.45686137467575,0.60443124959389161,7.0348819552407988,0.065272031068524972,0.00088345304993571894,0.053103894739192282,0.21508234007752361,beethoven
-58.942387,-60.429909,-57.341331,-59.149666,-60.139824,-58.615746,-60.594742,-60.50655,-59.410992,-58.077045,-58.952103,-58.581402,-60.352432,0.19177627873556863,0.0039021148806412456,2868.9895470383276,3172871.1044203313,8038.5311834591557,50915536.53007406,2.0440299301009812,9.9869502697360648,0.33266788236633654,0.90316983495275527,0.089852445678474641,0.002411549854758313,0.062466910285696425,0.16887956070399662,beethoven
-55.555405,-54.879005,-49.201988,-53.859192,-52.130985,-53.216221,-50.249172,-49.831139,-51.198917,-50.284245,-53.035767,-56.229782,-55.172688,0.24373458153371705,0.0015065772805053412,2852.9616724738676,2979215.9671721491,6818.2369085615383,1636867.7950547859,17.057354599375895,789.03039001573279,58.931921047400799,393220.02786967007,0.05510791715060008,0.00039459124989925604,0.03881465290976259,0.23756107088764741,beethoven
-56.978195,-61.104958,-54.150673,-61.969933,-61.563698,-57.210312,-56.671272,-54.807621,-59.15316,-58.748581,-59.275539,-55.270168,-55.980129,0.22980488316695727,0.0053113233435891499,2685.7142857142858,996851.66749624943,7614.7347904076832,14911673.025751557,4.6784174743689313,73.848311735364305,0.4747985198885174,1.4998629777692147,0.071914017131242736,0.0019606019679103224,0.072878826442178316,0.20264414230597586,beethoven
-56.930447,-62.991714,-54.810848,-64.340164,-59.292229,-60.064949,-58.592842,-54.136471,-62.197506,-60.353779,-63.199749,-61.307602,-59.485695,0.19643576536075211,0.0031655876331744908,4213.7630662020902,2496631.1354999878,7543.1556747619652,10202884.139249684,4.1816797187574215,41.084974403916874,1.6726527609851802,68.023057718495977,0.081248638937282236,0.0014866269248546566,0.056263555106076356,0.17929279342704449,beethoven
-55.558022,-58.243977,-55.072693,-61.055824,-60.584824,-58.081856,-55.394474,-52.869503,-57.422531,-56.749249,-60.43359,-55.073101,-59.462044,0.18694118844605534,0.0042967830126378961,3214.4599303135888,3845461.6421225877,7922.8611586537882,28803323.980191026,3.4978500268920718,183.5735675581866,0.81811592600785321,22.997649030340554,0.087410094246031744,0.002234715373231437,0.065549851354811603,0.16370602893457289,beethoven
-55.851402,-67.173866,-57.983101,-67.843216,-59.692833,-60.317989,-55.937119,-53.202408,-59.963474,-57.58054,-57.075905,-59.695656,-56.962078,0.2700973273512009,0.0011154482574701457,3004.0069686411148,481368.96162391087,6477.197279424664,1639616.2674300123,7.2105967268965019,64.076212702750041,0.54409344673394022,1.6495400803833107,0.044166485191637628,0.00022406823911485946,0.033398327165745076,0.26583727560228437,chopin
-58.163513,-54.322823,-48.375771,-55.190117,-56.465611,-50.500095,-50.130215,-49.431271,-53.69603,-53.045731,-52.438007,-50.777283,-53.598347,0.29481883304055884,0.0031072291518381688,3334.6689895470381,886907.81726134359,6624.7822473565138,2068780.142674257,39.259119535093618,3935.1528377074719,7.0278152083378433,1073.9186670746681,0.038773652245451026,0.00038102446588327054,0.055742525524398054,0.28324123041284327,chopin
-56.9235,-60.944992,-57.665718,-64.06356,-61.84404,-59.044365,-57.960442,-56.554253,-60.715439,-60.013664,-59.773972,-60.269127,-57.718971,0.20546164498471539,0.0046268030322307472,2414.9825783972124,1027615.2435989616,7713.0512059204711,22219712.472240787,3.6289438936027199,76.91479677155084,0.40526727756095138,1.5691918091847712,0.08578778310104529,0.0023151694880770919,0.06802060740856955,0.18123905294901688,chopin
-56.651787,-60.366196,-53.147934,-59.523899,-60.313946,-56.395016,-59.748135,-53.580898,-57.623344,-55.653908,-57.913681,-58.648373,-56.314468,0.16309324526626429,0.0037807889225151487,2070.731707317073,1365606.7816775735,8399.5987266691172,53915115.48615858,1.2363346361050738,6.8313916287712706,0.26525058538662782,0.40924579169112768,0.11044721496322106,0.0029092073972678541,0.061488120173860808,0.14171939499621988,chopin
-56.110538,-62.05603,-59.178368,-57.899319,-57.763287,-59.480556,-57.304367,-56.98122,-55.584721,-55.34832,-59.173836,-57.855026,-55.984699,0.27284779338771137,0.0029966011538494668,2912.0209059233448,763871.17726325209,6532.0340382882068,1718667.8988285763,18.16516195196677,890.01989168807199,2.0460562206818396,80.260382909222798,0.047496551974448319,0.00066079759047626594,0.05474121987907711,0.26060566759322706,chopin
-57.937881,-60.124596,-53.375473,-58.247257,-62.806034,-53.586998,-56.402199,-51.504513,-54.469414,-53.401608,-56.535885,-54.11636,-53.684074,0.29881449637374258,0.0010896520284944448,4073.519163763066,1125779.6015491257,7212.4577565830068,1255525.9615042906,37.620474294041465,2830.6804145375381,2.1945611411054378,65.653651411163537,0.038147941468253968,9.5014312698945007e-05,0.03300987774128291,0.29497497888612922,chopin
-56.453026,-59.678276,-56.670193,-60.032333,-62.548115,-61.278511,-58.323032,-53.658329,-54.418686,-54.552711,-57.226887,-62.11282,-59.570213,0.29209763132702043,0.0030110650166896551,3543.9024390243903,1180650.9730602482,6302.300277467758,1872102.1731055568,26.34521112719387,1080.5811884770876,3.6490934213477964,178.48149240297948,0.04201676224351529,0.00061822218690232942,0.054873172103402729,0.27795962622177189,chopin
-57.552559,-60.706387,-56.62376,-60.093693,-60.662117,-57.27356,-63.242287,-58.013248,-58.996391,-58.559406,-60.285191,-61.657597,-58.509563,0.2636597911303375,0.0022863149853510002,2508.3623693379791,819999.7571902012,7223.3379662395955,2766417.6951997597,4.9922912066014202,97.364566076328728,0.40082882232474332,1.0390041114679855,0.052473126572783586,0.00061523628928718494,0.047815426227850365,0.25399320413975857,chopin
-55.712749,-58.209938,-55.676193,-55.170166,-59.245781,-56.475258,-56.187675,-54.140232,-55.003597,-56.289009,-54.899166,-53.690804,-55.21312,0.29901047273633835,0.0013551689072369129,4131.1846689895474,1872590.2341900705,6200.8040825832368,1308394.0443524509,44.078698193962332,2918.1831667848201,8.1851416334659408,1535.7627739614716,0.039219400285520713,0.00013093077897551698,0.036812618858713557,0.29433806301357246,chopin
-54.008713,-62.062538,-55.830368,-62.429024,-56.4482,-57.764339,-56.404457,-57.78965,-58.681267,-56.392784,-56.277958,-55.809284,-53.739597,0.28948834350392472,0.0013178471326472749,3679.268292682927,970310.6144301981,6650.5343253401143,1598417.6947809733,36.161866857972754,3285.8710317059426,11.452757316667462,6863.9680285515424,0.038924881436314361,0.00012501097615524653,0.036302164297012308,0.2848875594903108,chopin
-58.326298,-58.642921,-54.340561,-61.607357,-57.398735,-54.433174,-56.062088,-51.66872,-54.566891,-57.349277,-55.168716,-53.632145,-56.364815,0.30636108011018848,0.0015128645240616728,3728.0487804878048,1115894.4505821143,6760.9335180408862,1385817.4500770534,37.643721479445155,2441.0204983138374,3.4439382683543776,251.68212126695801,0.035445853900503289,0.00015245602265988398,0.038895559181758431,0.30066237204046392,chopin
-56.727993,-59.706821,-58.322708,-65.723984,-61.236763,-57.660339,-56.825928,-56.547661,-60.918598,-59.169365,-60.17487,-56.054443,-59.890137,0.24608606590730389,0.0027098051519417591,2762.5435540069689,867786.91012396372,7211.1751427792597,2175059.5442125704,5.2245388012660641,133.74556956004002,0.33796306786788066,0.69466127094176644,0.059345737151567941,0.0007912393233582666,0.05205578884179702,0.23446567085761952,chopin
-57.849167,-60.672611,-54.168987,-62.01461,-62.283997,-56.498985,-57.276043,-54.373009,-58.759056,-56.979057,-56.229343,-56.847702,-57.278709,0.21074671561617378,0.0022693295025257624,2590.0696864111496,1424544.2460149177,6812.1208880783006,3495430.0026467899,2.5346390439721671,86.450222884626569,0.36622984847670403,1.1481306112749949,0.081119337979094083,0.0012457237581268959,0.04763748001863409,0.19990218897431244,chopin
-57.800503,-63.469856,-57.754074,-63.04459,-63.440475,-60.77795,-59.489029,-57.385719,-62.37606,-61.587181,-59.702881,-58.680489,-59.981667,0.18168405882157515,0.0029252795413682695,2600.3484320557491,1249599.181730987,7050.1790780463607,13230119.339199293,1.5569990299284413,10.508411801345767,0.33271796273369425,1.1097598862084219,0.095132990950445223,0.0019011353887283175,0.054085853431080015,0.16524894199329659,chopin
-56.161644,-61.536499,-56.618999,-60.556072,-60.544697,-57.78294,-60.636906,-56.236202,-62.428505,-58.20295,-60.141697,-58.749702,-59.091667,0.20514003086750054,0.0045234471826322339,2324.3902439024391,716269.22750064079,7225.4920628304362,13431927.19673178,3.8675479076130648,129.51097237703817,0.39302772633455058,1.6779641301773816,0.085255456349206352,0.0021703301640908384,0.067256577244402149,0.1841259349626235,chopin
-58.341953,-62.247356,-57.477703,-64.070847,-63.980404,-60.102425,-59.244289,-56.189541,-57.1619,-59.905621,-59.244526,-57.398952,-56.924454,0.22043518199103312,0.0048831223519379408,2601.2195121951218,654345.20268546068,7232.2125928925307,10405514.842318965,4.6551937963344816,228.13966116061826,0.34249526717389939,2.0470021554035207,0.075938225900116146,0.0020652399345087898,0.069879341381684043,0.19579292361459702,chopin
-56.653435,-55.277519,-49.319618,-49.129379,-51.440495,-51.696266,-52.476364,-48.615749,-50.840061,-57.008114,-51.308567,-47.642334,-51.007309,0.25075949382929669,0.0019287202873316501,3009.4076655052263,1491967.244958637,6670.8631151814452,3535491.3197126458,23.824287503080871,3956.5283596943623,61.5810454290406,263000.80460095574,0.050219811628919864,0.00061938147164771926,0.04391719808152212,0.24210121443936569,chopin
-54.346355,-49.953007,-50.598038,-53.58461,-50.531487,-56.200191,-53.631897,-47.440159,-49.131672,-53.763161,-63.118565,-51.814915,-53.516506,0.28025795549350424,0.0027053162438517879,4314.1114982578401,3185610.9701465066,6742.7505433853867,3228677.8444730639,16.339358450408607,476.50397286366888,3.0566271948263442,106.94293257174493,0.047868953856949281,0.00063037435935442377,0.05201265465107302,0.26490699231107201,chopin
