@RELATION "composer dataset"

@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE f0-mean REAL
@ATTRIBUTE f0-variance REAL
@ATTRIBUTE entropy-mean REAL
@ATTRIBUTE entropy-variance REAL
@ATTRIBUTE harmonicratio-mean REAL
@ATTRIBUTE harmonicratio-variance REAL
@ATTRIBUTE chroma-mean REAL
@ATTRIBUTE chroma-variance REAL
@ATTRIBUTE composer {bach, beethoven, chopin, haydn, liszt, mendelssohn, mozart, vivaldi}

@DATA
-51.927555,-45.725243,-44.600712,-41.930992,-39.198677,-39.781746,-39.841049,-38.040329,-38.374802,-38.57235,-37.945297,-40.067509,-37.209347,3760.2787456445994,2416854.2777015725,7211.2486307141953,1674145.7464538766,104.7273319646272,33225.312661209355,81.543526044701196,273439.88464453939,0.036102188588850177,0.00018709829595919331,421.59899645076905,30906.625334369994,5.2441239080085706,0.14502176453044779,0.18673083186149597,0.0,0.24668032,0.1676935,bach
-59.308083,-35.833294,-37.51017,-37.247856,-38.030876,-36.215359,-40.526405,-38.615715,-31.523869,-33.597485,-41.217159,-45.522942,-36.931778,4404.7038327526134,2175927.3513093377,7008.8350171758557,973754.34747079888,115.51710226796091,14548.891871000209,625.30726979130918,10428228.467819497,0.065283373257839727,0.00020986410703729207,444.10147554616896,44573.31081248288,6.6164006188171482,0.093990646309551479,0.63640916347503662,0.0,0.34997511,0.14935189,bach
-70.025009,-65.513527,-68.60041,-64.455696,-67.253006,-65.331146,-64.171005,-65.255295,-63.949883,-68.859581,-64.581505,-66.335899,-65.480362,3768.1184668989549,1232441.7560004487,7067.2782579304585,1668755.8459696553,667.23351710367888,649220.25769784721,246.43084285242432,1971699.469391128,0.037124119846109173,0.0001306575944798705,385.1058201954155,29568.916989105699,5.3453962205686727,0.073146592675739794,1.079176664352417,0.0,0.15905075,0.10529644,bach
-47.11541,-42.574383,-42.08881,-42.155727,-40.344276,-41.238998,-42.892597,-38.68655,-36.982059,-36.287949,-36.601448,-36.81617,-36.46476,3035.0174216027876,516273.78018430597,6734.4396611596558,2016456.9235882591,574.24472749542463,385569.74730275833,13244.541591597512,6176491161.004653,0.027688174482191252,5.7074878292344122e-05,391.27473600050115,13545.182155733468,5.3209001118020867,0.12234625677309865,0.98397737741470337,0.0,0.2355627,0.14342964,bach
-74.427101,-58.869511,-58.766903,-61.071671,-66.625046,-65.945938,-64.748787,-61.407078,-65.252914,-61.287006,-57.285198,-56.776348,-57.198952,6006.2717770034842,1783183.6613289125,7231.8144972650198,1671905.2486028881,33.636205931850704,1381.3097797445637,2.3245426103625961,144.38905861718851,0.051554031165311653,8.2113657261762504e-05,448.0064299668723,79593.811995094104,5.5632727584587807,0.049309626983337872,14.307106971740723,0.0,0.20635287,0.13238724,bach
-66.768173,-58.555893,-60.077583,-60.2551,-55.469368,-54.892513,-56.25074,-55.369991,-60.288467,-56.444054,-61.555153,-60.183064,-55.160942,5232.2299651567946,2481583.1805655211,7357.954763284728,1513985.9472596329,110.35528292782399,30122.666336870145,31.114897164888202,52317.564331770242,0.051335126911536973,0.00014226033103771106,476.54084376424862,30485.08160655059,5.6834862089138642,0.18378747152542069,9.0121879577636719,0.0,0.18045513,0.13208358,bach
-47.257534,-39.466873,-39.095039,-46.052719,-33.424973,-34.967506,-32.120457,-38.61763,-34.87603,-38.962215,-44.644375,-38.632023,-37.626884,5305.9233449477351,9533344.7049254477,6316.1521413864393,1155046.7577549759,315.29072496967632,318020.03688686085,1456.9735817904179,109876801.29569077,0.078112523591753774,0.00068250611763325897,383.54824391659315,59042.694251342495,6.145482848422545,0.068254925782421635,0.28678545355796814,0.0,0.1959374,0.13056485,bach
-72.788177,-59.601788,-57.210121,-56.352341,-56.525658,-56.072506,-55.467735,-53.930336,-51.277504,-47.228439,-50.432228,-48.204838,-49.873528,4506.2717770034842,1994072.1630710564,6683.9451352782917,1118802.0679933594,89.063482164736641,6774.0861411464211,16.971046767415999,10497.129135053881,0.048722642639372822,0.00012324177166089166,423.17598144259512,33493.742014822143,5.9143828265758343,0.045272595382884841,0.78511393070220947,0.0,0.19996522,0.10660924,bach
-63.135017,-52.088497,-49.896767,-55.479954,-54.119247,-53.736763,-53.153538,-54.239071,-49.228432,-52.035191,-47.63554,-50.685806,-51.637737,3903.6585365853657,2012835.0471658194,6492.1829257895679,1599036.9013987007,461.50430850672529,188811.37509751503,11473.32668059398,2676745575.7342191,0.042304853852109948,0.00017966523324618882,412.11488728037739,39442.350988859798,5.9870706355899426,0.14583561045930624,0.76192986965179443,0.0,0.20453618,0.13344346,bach
-57.041119,-52.253361,-54.414551,-52.671047,-56.600769,-56.775326,-57.94006,-55.45573,-57.247925,-60.042316,-59.221237,-62.045734,-59.361343,5151.2195121951218,2255843.4605252082,7233.2716388178114,1264705.0569339686,20.98366882211009,723.01755520161998,3.6071773321441296,757.82497474091417,0.0466054339672861,9.8850645524135167e-05,486.08568457803938,54551.912378733468,5.1858535800569054,0.14678517484963111,2.3636901378631592,0.0,0.26409116,0.13676697,bach
