@RELATION "composer dataset"

@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE f0-mean REAL
@ATTRIBUTE f0-variance REAL
@ATTRIBUTE entropy-mean REAL
@ATTRIBUTE entropy-variance REAL
@ATTRIBUTE harmonicratio-mean REAL
@ATTRIBUTE harmonicratio-variance REAL
@ATTRIBUTE chroma-mean REAL
@ATTRIBUTE chroma-variance REAL
@ATTRIBUTE composer {bach, beethoven, chopin, haydn, liszt, mendelssohn, mozart, vivaldi}

@DATA
-65.576378,-53.393974,-51.232121,-55.958012,-55.451782,-48.948307,-49.604294,-48.466595,-50.98954,-54.079128,-54.331821,-54.982994,-53.30106,5055.5749128919861,2987860.9064089647,6814.1187684121542,815529.8657810369,53.116961005765063,2673.0777416966671,30.485715515315036,49743.94420758749,0.076808927966511814,0.00035264971210269351,472.68883569343029,49583.528902675833,6.5385467916600151,0.15513341674657774,2.3302087783813477,0.0,0.20949914,0.11636762,bach
-51.859573,-48.878502,-52.813339,-50.879738,-52.429024,-51.863995,-52.209049,-53.441921,-51.726162,-54.605793,-56.876442,-52.566032,-54.139835,5172.9965156794424,3178042.5888380343,7254.8538148697617,1340689.1893892763,274.09014570939183,232062.74709927072,59.135037685446072,185489.01681247982,0.048509787553232674,0.0001935502984961096,502.00894222045378,41279.346821843261,5.6760145991152218,0.1709388511151643,0.66048151254653931,0.0,0.24020772,0.14841303,bach
-64.084038,-61.971962,-64.458977,-64.952103,-61.913986,-63.336308,-64.641281,-66.471786,-63.453548,-59.106758,-60.464878,-60.784874,-66.972275,3201.3937282229967,1331444.0505529994,6684.5891433698098,1567413.7564390439,192.15369783221314,24099.326636673417,62.284706163945728,64645.028497219158,0.039617133057491288,0.0001770030702804244,334.51254007219114,24536.114497530802,5.2580951774854139,0.10740042653666181,6.8621315956115723,0.0,0.31446147,0.11800337,bach
-43.346329,-37.818661,-37.131779,-36.018539,-36.905704,-36.714279,-37.078854,-39.614937,-43.391479,-42.690342,-41.814095,-43.97245,-44.612995,3628.745644599303,1496952.43356117,7443.374636199278,1406525.3358791268,155.43686533620365,19711.843784428849,436.41842664498131,7078047.2691502944,0.049887863554974834,0.00034542182028070615,415.01942648834097,42428.129555314961,6.0953406685782276,0.093857529673238085,0.51661258935928345,0.0,0.17710863,0.13570094,bach
-54.261475,-49.344624,-51.812504,-54.293888,-59.515343,-59.952694,-56.036819,-57.250832,-58.914635,-59.469501,-56.836594,-56.78434,-55.91758,2541.2891986062718,1257781.2647962219,7557.9055213588545,1316206.5439798762,487.12061406511049,468476.62280924211,1639.900246406944,158645043.10704845,0.029001221931862175,0.0001405276766624308,309.71599498221542,24580.221071087544,5.1678754587391298,0.16893092469047483,0.29941797256469727,0.0,0.18190165,0.13440803,bach
-60.40134,-56.187099,-48.006184,-47.59927,-49.76878,-46.232224,-43.528683,-47.041519,-54.163628,-50.374413,-50.868301,-49.903824,-48.614864,5084.5408163265311,2568939.5850687213,7142.407933075574,1054397.0548065084,89.047273181409253,151548.19787910249,51.896342066950389,77913.715553837377,0.083926578443877548,0.00040900129916418695,425.45144271072076,35318.637087867704,6.7280439432786432,0.11421379387688685,2.8048245906829834,0.0,0.18255857,0.13402547,bach
-53.494408,-48.043064,-52.528175,-50.16185,-46.633663,-48.283482,-49.321327,-48.344246,-48.14764,-48.677368,-48.083206,-43.805607,-51.282829,3238.3275261324043,1137816.7150262841,6673.6983831142024,1603715.2415747989,133.97038390365995,23607.262350307035,360.77955594888931,4872405.7342845425,0.044048904495741385,0.00012449490283644217,331.3709370682879,19057.178690938636,6.2905123925144437,0.071213622030167276,5.1561040878295898,0.0,0.29948813,0.097866721,bach
-53.507847,-46.525234,-43.537102,-46.295738,-42.953751,-47.168472,-48.671047,-49.585453,-55.044155,-49.863483,-49.409256,-50.480537,-60.027458,3330.3135888501743,779603.73441464629,6909.6756151814452,2502530.8874895056,64.661029151784689,5706.6834442383433,13.451883740574853,4093.6666713452405,0.039285941129500582,0.00013557083220099158,362.40105994708586,20876.685490438816,6.1515847963738528,0.099516879540896858,6.6854825019836426,0.0,0.19898503,0.13146661,bach
-67.013809,-56.962975,-63.013474,-62.73978,-65.406708,-64.941757,-64.773972,-64.14183,-62.560402,-64.429184,-62.98035,-66.31649,-63.368652,3308.1881533101046,2857328.4245286458,7849.3270428606211,1406743.2534174933,129.45023351448523,14270.151300292569,19.412156699548152,3680.1564153212257,0.036791037553232674,0.00031887853672896621,336.2883716159397,56515.782430621934,4.9122611340099276,0.26603388180505827,34.588584899902344,0.0,0.2186338,0.12575729,bach
-55.64307,-51.793373,-54.010647,-56.072495,-54.373886,-56.999454,-53.215656,-59.893242,-50.769939,-53.424412,-50.868965,-52.531364,-54.411114,4415.5052264808364,2726336.2430040431,7127.9206073213072,1159114.2616978374,34.191174398638971,1121.1613444545344,2.1623616772438465,414.98179808139321,0.046445509097948125,0.0001077494651534935,376.09128010536045,34639.496212067897,5.7083827244695469,0.059898856774500339,0.54483973979949951,0.0,0.25518376,0.14560461,bach
-59.013649,-45.624512,-49.063187,-51.356564,-44.183884,-46.603523,-46.369148,-44.37949,-52.556316,-43.553692,-44.604736,-43.461708,-47.265224,3208.8850174216027,2305330.4641309232,7030.5559939311725,1422171.2557691776,137.36898061128906,35040.603317339563,202.3211585807552,714855.86139894184,0.044887848432055746,0.00082255493947954676,394.84306673647313,306587.65545176528,5.6596089838273853,0.2021588225466785,1.3788769245147705,0.0,0.25089845,0.13630486,bach
-36.662239,-32.688351,-39.867474,-37.647446,-32.796787,-32.522438,-33.128201,-38.614162,-41.873047,-39.293144,-36.248985,-36.753254,-35.606514,4167.9442508710799,1208850.4777282714,6433.5532104633967,1275553.991040847,511.11775069766577,389279.61188811646,1551.270283088757,51541421.244322546,0.038195956736353079,0.00015586435671250472,447.13300550625485,45145.273022358801,5.5141747661491625,0.29484845119941294,1.0390619039535522,0.0,0.19067241,0.13186042,bach
-56.207615,-49.262039,-49.590595,-49.480289,-51.200787,-46.99136,-48.66481,-47.677006,-48.676655,-47.816105,-47.65049,-46.976841,-47.921589,5248.6062717770037,536600.84497808642,6887.3880893590604,1586295.8089851113,30.565015738480227,2113.4821927981211,16.924748425651298,4512.4043138251982,0.055234571597948125,9.8297640724534922e-05,469.45035802565752,90238.613614545102,6.362404217980326,0.097930069350637819,1.1499364376068115,0.0,0.24210329,0.12544705,bach
-70.120277,-56.326408,-46.145195,-39.796249,-38.362217,-41.796791,-41.512188,-41.262627,-41.88427,-52.265079,-46.555916,-48.393833,-51.414055,4149.4773519163764,2631698.3331107576,6702.9771146755829,928581.96287692874,138.83941213391429,23352.701096135253,607.56106291400704,25401066.601792507,0.076139738796941539,0.00034713161868173516,366.15418034581955,32802.744391283828,6.7503963197980612,0.070205989441707931,0.6293337345123291,0.0,0.16982698,0.11115498,bach
-67.825005,-67.577011,-69.515251,-68.515678,-71.420181,-73.062935,-74.286606,-68.613144,-68.382965,-73.266739,-70.807785,-69.286575,-68.730995,2888.1533101045297,649005.99740193516,7244.6967294229999,1765484.9178135653,92.747739326940049,5401.3718493737906,14.683196103166187,22646.993409685503,0.035213339019550913,0.00011761103502224121,318.7034665475831,22892.902438139372,5.380319059795065,0.045628112603155885,0.18412818014621735,0.0,0.22710598,0.14269076,bach
-56.145412,-45.351543,-43.339993,-45.175819,-48.502438,-44.627995,-45.470364,-44.792629,-45.083706,-51.004868,-50.175198,-46.171658,-44.046982,2998.4320557491287,1706156.0781361924,7388.8042323946538,1634510.3388638019,279.58772463471769,101271.8546755274,206.21936565328477,489990.47002827819,0.038493500169376693,0.00040667955255343385,345.84622311416729,118454.69595410401,5.4333740884926351,0.16591796764333505,0.44463160634040833,0.0,0.31633431,0.11815321,bach
-58.737469,-59.300053,-56.96669,-64.929329,-57.884274,-60.152336,-59.422684,-57.754387,-57.205448,-57.514076,-61.366592,-59.699165,-56.939632,6271.6027874564461,3370979.3126054704,6855.2985395608002,971222.41067288467,69.803970580963124,2339.9267630623167,26.890727030740504,73409.61057818307,0.063480721302748747,0.00016302512429741556,485.85914149267751,59567.6576403121,5.9553475834074474,0.052851013683379217,0.45027363300323486,0.0,0.2166425,0.14142352,bach
-52.109524,-47.361572,-46.23967,-47.503338,-48.68602,-45.218105,-49.905685,-45.762962,-47.529343,-46.441807,-43.382088,-45.623497,-40.897846,4020.2090592334494,1467100.3047262926,6335.2562223250579,1371746.4112186609,272.34765106128066,45119.3788756555,271.93273700928984,1166270.7366036882,0.03410445097754549,6.5976565853330195e-05,395.93569552561502,27933.114147552813,5.5365562588495658,0.084017024986141817,10.626912117004395,0.0,0.1940116,0.13309366,bach
-49.269531,-41.737263,-41.874146,-40.477154,-44.98822,-41.294739,-41.599449,-44.426044,-39.692177,-43.140011,-41.031975,-43.907452,-44.896957,3419.5121951219512,831831.81779552996,6485.4060445173372,1279453.01922523,177.65998804843846,78285.321860418393,561.49612093471421,18338447.315653693,0.030868524366047232,6.0663305701053784e-05,417.97439955335875,32653.057749032607,5.3316726956864082,0.17868721249081462,0.10293218493461609,0.0,0.2354181,0.12289698,bach
-71.343536,-66.346794,-67.334053,-63.754578,-71.714073,-66.897087,-69.94799,-61.513435,-69.49958,-60.828049,-65.849716,-64.32029,-65.167252,2960.452961672474,1397329.7599825177,6681.0352389534637,1819401.4040776829,446.4896439896782,338976.31865673262,475.29162281519308,4263997.3073563632,0.033720328832752611,0.00011992278574256347,323.03347933980046,17625.882461297922,5.5129941125456972,0.071088925500394182,5.0836772918701172,0.0,0.27300391,0.13783464,bach
-47.11393,-42.573666,-42.088058,-42.15522,-40.343777,-41.239346,-42.892475,-38.687202,-36.982216,-36.288586,-36.601112,-36.815868,-36.464947,3035.0174216027876,516273.78018429258,6734.4387919698811,2016451.0681273814,574.47027031119092,385505.63044384209,13244.511545941687,6176124229.6137314,0.027691955211962833,5.7503499136209952e-05,391.27486460143359,13545.199273970526,5.3208954815157519,0.12235504866244604,0.98401099443435669,0.0,0.23555623,0.14335248,bach
-59.427681,-43.597389,-47.601852,-46.112343,-45.135578,-46.60038,-48.207233,-47.917355,-46.900311,-46.578835,-47.812313,-46.195866,-36.946499,4684.1463414634145,6516726.0134273814,6598.2206328034263,4742084.6935096914,93.153467738456513,10707.03774890052,313.10766327650714,5655190.5753566651,0.089243370112272555,0.00083126643903395122,403.89378468583271,311791.63602710905,6.9448528952530264,0.1599555437262547,0.34460675716400146,0.0,0.22944161,0.091232188,bach
-70.832092,-61.551994,-58.60677,-58.863403,-57.462887,-57.593502,-58.943954,-59.884151,-59.067627,-58.191143,-57.35561,-59.566746,-59.409973,5428.0487804878048,3532340.4436134952,6843.1044607129243,1070259.8937301682,50.674376408905196,5840.7162327766564,19.993880065959818,29723.416772204051,0.056715483449477355,0.00016171142007310549,464.75011343370795,24259.687381536703,5.8393600515926067,0.13689203157400051,5.8970317840576172,0.0,0.20077547,0.12752713,bach
-57.289089,-49.271301,-51.280739,-48.899902,-46.361,-46.686302,-46.588932,-53.120499,-48.967766,-48.237019,-50.051773,-49.138672,-52.351704,5126.8292682926831,3048565.9046485936,6970.661768636729,1780287.3774591277,38.61433760434219,1993.2464850311119,51.746111919283372,78635.469093484557,0.064740082389663181,0.00051725108158313742,421.09993581443251,38433.690091785276,6.5233024160759516,0.11545809563778972,0.36715635657310486,0.0,0.35370761,0.13822861,bach
-63.052822,-49.514229,-47.484077,-49.568935,-54.520485,-50.075039,-51.035934,-59.962105,-52.514137,-55.260757,-57.748638,-58.868919,-52.680061,3407.3170731707319,2085085.8332625134,6123.1952931237602,1110769.346657004,116.92350936102119,17211.439376823902,613.67788948844566,20242946.576992784,0.045364976529229578,0.00017518078646655373,301.21063087690811,27911.411265852399,6.2225652878200455,0.1194411963828652,0.59239810705184937,0.0,0.22935984,0.12550423,bach
-53.349094,-48.840904,-50.63047,-50.351555,-52.010654,-45.388206,-45.265327,-43.402813,-48.697308,-46.635231,-45.031853,-48.130615,-48.440899,5221.254355400697,2947300.865616919,6467.0517116875972,1142128.7389317206,63.545328297727664,4197.9993776851961,60.14031255961671,81783.094983554925,0.079306478053619817,0.00030473799571792203,424.32665530923629,62469.968459343938,6.7411447485149534,0.082568066953377386,1.3859120607376099,0.0,0.30469057,0.13254377,bach
-51.54623,-43.071072,-43.300911,-43.574558,-44.572788,-43.905437,-44.82935,-44.170246,-45.657104,-46.422913,-45.407169,-44.823063,-42.928036,2673.1707317073169,3701196.5666694995,6397.9833442785457,640667.41587394103,131.16182059942636,32862.37035997241,2122.7119962983297,114348093.71730122,0.046842863796941539,0.00023488308092623343,317.97316501807944,43971.313558821268,6.4423336576593968,0.092823801756805838,1.3229193687438965,0.0,0.28741547,0.12151806,bach
-58.408981,-51.886753,-45.893536,-46.592449,-46.764748,-45.544773,-48.451225,-44.882706,-45.122551,-51.326801,-50.633953,-48.942886,-45.878227,3210.9756097560976,1792205.3199626075,6198.6610143811395,1441982.6017077875,49.245352607893935,2947.8776700076614,44.654452882922158,25909.605312239924,0.048326800232288039,0.0002546791468019616,294.39599575998244,22673.44297816954,6.3134721736782424,0.063300336185969988,3.390883207321167,0.0,0.21754804,0.0921316,bach
-65.165092,-51.303291,-49.776485,-52.047569,-49.823654,-49.791409,-50.375099,-50.119808,-49.085148,-48.672344,-50.755764,-48.609989,-49.702801,5078.3972125435539,2637808.5808981536,6571.065443203609,1330670.0222312796,172.8434713330326,53702.14836883267,21.125882173385001,7988.2988099034728,0.055653854529616728,0.00014898464757069196,429.30257572612697,37490.412704452297,6.0654216152358043,0.1033991160981559,0.48787599802017212,0.0,0.15844074,0.085478805,bach
-55.091702,-48.451538,-47.323555,-48.542076,-48.202358,-47.174507,-47.70787,-52.674702,-51.138058,-49.999996,-52.226665,-54.433315,-54.052975,3035.3658536585367,722695.24942636187,6934.7495449891721,1805197.6835524451,34.790960824863419,1195.2940015749298,59.709123564899393,59508.408769227717,0.050696183580139373,0.00016882339308324233,383.59286701056186,23372.605982480814,6.5027272502812039,0.096237425244796407,5.6489295959472656,0.0,0.19968583,0.085500889,bach
-54.497238,-41.779255,-43.702019,-43.890587,-44.289364,-44.991112,-40.6875,-42.22868,-40.158817,-42.817497,-46.471111,-44.092693,-43.739792,3605.226480836237,2774920.4190897061,6921.510454095891,1110514.3797316172,46.772524920420921,3251.6791508274282,172.4671628391028,523999.46621502447,0.054696195678474641,0.00019487328376112102,319.27504040241428,20750.750991434143,6.1802452111770325,0.13687787639795632,0.71705591678619385,0.0,0.21920691,0.13339886,bach
-48.74884,-53.572048,-46.108162,-47.426815,-48.216694,-49.103897,-52.790649,-52.561344,-48.903374,-48.535294,-55.401184,-47.273674,-46.868507,4404.7038327526134,1591711.3234347873,6592.3643728412035,1140267.003556611,491.51120252605563,210474.40497727323,840.68944651969616,10264024.449229835,0.041561184306039486,8.8641448436851597e-05,461.04140210714718,36796.462998532355,5.7383225110903568,0.07361193738847481,0.14899912476539612,0.0,0.24232805,0.11248247,bach
